pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,height_cm,weight_kg,league_name,club_name,nationality_name,skill_moves,release_clause_eur,preferred_foot,composite_score,rank_overall,rank_composite
58.0,62.0,63.0,62.0,62.0,76.0,58,62,59,M. Butcher,Matthew David Butcher,"CM, CDM",65,69,1000000.0,4000.0,25,188,83,League One,Plymouth Argyle,England,2,1800000.0,Left,63.68,27,1590
59.0,60.0,64.0,66.0,62.0,68.0,58,60,70,A. Karimi,Ali Karimi,"CDM, CM",65,65,625000.0,5000.0,28,185,79,Super Lig,Kayserispor,Iran,2,1300000.0,Right,63.68,27,1590
67.0,53.0,64.0,66.0,59.0,69.0,62,47,49,E. Watt,Elliot William Watt,CDM,65,73,1500000.0,4000.0,22,179,72,League Two,Salford City,Scotland,2,2900000.0,Right,63.68,27,1590
71.0,65.0,59.0,62.0,41.0,73.0,53,64,61,T. Bunbury,Teal Alexander Bunbury,"ST, LM, RM",65,65,575000.0,2000.0,32,188,78,Major League Soccer,Nashville SC,United States,3,863000.0,Right,63.67999999999999,27,1591
77.0,56.0,54.0,69.0,55.0,61.0,67,56,45,D. Sambissa,David Sambissa,"RW, LW, LB",65,65,775000.0,3000.0,26,177,70,Eredivisie,SC Cambuur,Gabon,3,1100000.0,Left,63.67999999999999,27,1591
68.0,56.0,62.0,65.0,59.0,67.0,52,61,50,A. Thurgate,Angus Thurgate,"CDM, CM, CAM",65,72,1400000.0,750.0,22,178,70,A-League,Newcastle Jets,Australia,3,2000000.0,Right,63.67999999999999,27,1591
72.0,47.0,66.0,61.0,62.0,67.0,51,51,73,A. Pandaña,Agustin Pandaña,"CDM, RB, RM",66,66,900000.0,500.0,22,182,78,Liga De Futbol Prof,Independiente Petrolero,Bolivia,2,1900000.0,Right,63.66000000000001,26,1592
53.0,29.0,53.0,55.0,79.0,82.0,25,20,77,A. Disasi,Axel Arthur Disasi,CB,78,83,19000000.0,39000.0,24,190,86,Ligue 1,Monaco,France,2,37500000.0,Right,63.660000000000004,14,1593
64.0,68.0,53.0,66.0,29.0,70.0,38,72,71,K. Andrić,Komnen Andrić,ST,69,70,1600000.0,10000.0,27,189,86,Ligue 1,Clermont,Serbia,3,3300000.0,Right,63.660000000000004,23,1593
65.0,52.0,63.0,66.0,61.0,68.0,68,51,60,J. Davidson,Jason Davidson,"LB, LWB, CB",66,66,625000.0,4000.0,31,180,72,Jupiler Pro League,AS Eupen,Australia,3,906000.0,Left,63.660000000000004,26,1593
72.0,63.0,62.0,69.0,31.0,58.0,57,60,46,L. Nieto,Federico Luciano Nieto,CAM,66,66,700000.0,500.0,31,175,80,Primera Division,Sport Boys,Argentina,3,1500000.0,Left,63.660000000000004,26,1593
72.0,47.0,59.0,64.0,65.0,72.0,50,35,67,Y. Nakayama,中山 雄太,"CB, LB, LWB",66,69,1000000.0,5000.0,25,181,68,Championship,Huddersfield Town,Japan,2,2000000.0,Left,63.660000000000004,26,1593
72.0,51.0,58.0,62.0,65.0,70.0,54,45,66,M. Mangraviti,Massimiliano Mangraviti,"CB, LB",66,71,1200000.0,1000.0,24,188,79,Serie B,Brescia,Italy,2,2000000.0,Left,63.660000000000004,26,1593
73.0,61.0,61.0,71.0,31.0,58.0,57,61,43,B. Taz,Berkan Taz,"CAM, CF, LM",66,71,1300000.0,2000.0,23,175,72,3. Liga,Waldhof Mannheim,Germany,4,2000000.0,Right,63.660000000000004,26,1593
62.0,47.0,59.0,64.0,69.0,68.0,60,41,70,Daniel Mestrança,Daniel Clayton Mestrança Silva,"LB, LM",69,69,1400000.0,6000.0,26,185,74,Serie A,Atlético GO,Brazil,2,2700000.0,Left,63.66,23,1594
82.0,65.0,55.0,67.0,18.0,65.0,48,61,60,R. Živković,Richairo Živković,ST,66,67,1000000.0,3000.0,25,187,77,Eredivisie,FC Emmen,Netherlands,3,1500000.0,Right,63.66,26,1594
79.0,48.0,58.0,65.0,61.0,60.0,62,37,53,N. Hämäläinen,Nicholas Antero Hämäläinen,"LB, LWB",66,68,975000.0,9000.0,25,176,74,Championship,Queens Park Rangers,Finland,2,1900000.0,Left,63.66,26,1594
86.0,64.0,51.0,66.0,24.0,63.0,53,67,58,M. Eisa,Mohamed Mamoun Eisa,ST,66,66,925000.0,4000.0,27,183,70,League One,Milton Keynes Dons,Sudan,3,1600000.0,Right,63.66,26,1594
64.0,50.0,64.0,68.0,61.0,68.0,59,49,45,A. Sánchez,Adrián Sánchez,"CM, RM",66,73,1700000.0,4000.0,23,177,75,Liga Profesional,Atlético Tucumán,Argentina,3,3200000.0,Right,63.66,26,1594
74.0,50.0,62.0,68.0,51.0,62.0,47,49,51,A. Florenzi,Aldo Florenzi,CM,66,76,1900000.0,800.0,20,183,75,Serie B,Cosenza,Italy,3,3300000.0,Right,63.66,26,1594
81.0,37.0,49.0,58.0,68.0,76.0,28,30,70,I. Hien,Isak Hien,CB,70,79,3300000.0,11000.0,23,191,90,Serie A,Hellas Verona,Sweden,2,6600000.0,Right,63.64,22,1595
60.0,57.0,62.0,60.0,67.0,69.0,50,54,65,L. Crepulja,Ljuban Crepulja,"CDM, CM",67,67,900000.0,4000.0,28,178,69,Liga 1,Rapid Bucuresti,Croatia,2,1200000.0,Left,63.64,25,1595
64.0,51.0,63.0,67.0,61.0,63.0,49,48,48,J. Molumby,Jayson Patrick Molumby,"CM, CDM",67,75,2300000.0,10000.0,22,176,68,Championship,West Bromwich Albion,Republic of Ireland,2,4800000.0,Right,63.64,25,1595
72.0,45.0,62.0,68.0,63.0,57.0,44,38,51,D. Ayala,Maximiliano David Ayala,"CDM, CM",67,78,2100000.0,1000.0,19,173,62,Major League Soccer,Portland Timbers,Argentina,3,3600000.0,Left,63.64,25,1595
79.0,62.0,59.0,69.0,28.0,48.0,62,65,46,E. Achouri,Elias Achouri,"RW, LW",67,75,2300000.0,4000.0,23,177,70,Superliga,Viborg,Tunisia,3,3300000.0,Right,63.64,25,1595
77.0,68.0,51.0,64.0,29.0,65.0,42,67,69,L. Mafouta,Louis Mafouta,ST,67,67,1100000.0,3000.0,27,181,70,Ligue 2,Quevilly Rouen,Central African Republic,2,1900000.0,Right,63.64,25,1595
73.0,45.0,59.0,68.0,62.0,62.0,56,43,43,Zé Carlos,José Carlos Natário Ferreira,RWB,67,81,2300000.0,2000.0,20,172,66,Liga Portugal,Vitória SC,Portugal,2,6300000.0,Right,63.64,25,1595
62.0,40.0,63.0,61.0,71.0,71.0,62,32,62,José Crespo,José Ángel Crespo Rincón,"CB, RB, LB",70,70,425000.0,500.0,35,185,78,1. Division,APOEL,Spain,2,935000.0,Right,63.63999999999999,22,1596
67.0,45.0,55.0,57.0,71.0,75.0,68,36,65,P. Barrios,Pier Miqueas Barrios,"CB, RB",70,70,1000000.0,6000.0,32,180,82,Liga Profesional,Godoy Cruz,Argentina,2,1500000.0,Right,63.63999999999999,22,1596
81.0,65.0,46.0,66.0,25.0,73.0,35,67,63,F. Ladapo,Olayinka Fredrick Oladotun Ladapo,ST,67,67,1000000.0,6000.0,29,185,79,League One,Ipswich Town,England,3,1800000.0,Right,63.63999999999999,25,1596
75.0,45.0,57.0,65.0,64.0,66.0,60,44,54,J. Williams,Jordan Williams,RWB,67,72,1500000.0,4000.0,22,179,75,League One,Barnsley,England,2,2700000.0,Right,63.63999999999999,25,1596
80.0,64.0,62.0,67.0,27.0,41.0,62,68,36,Y. Chacón,Yerson Ronaldo Chacón Ramírez,"RM, RW, LW",67,79,2400000.0,500.0,19,166,57,Primera Division,Deportivo Táchira,Venezuela,3,5600000.0,Right,63.63999999999999,25,1596
71.0,68.0,48.0,57.0,30.0,76.0,29,71,72,H. Veerman,Henk Veerman,ST,70,70,1300000.0,6000.0,31,201,90,Eredivisie,FC Volendam,Netherlands,2,1900000.0,Right,63.639999999999986,22,1597
73.0,33.0,52.0,51.0,76.0,73.0,35,25,70,P. Jaeckel,Paul Jaeckel,"CB, CDM",74,79,6000000.0,20000.0,23,186,83,Bundesliga,FC Union Berlin,Germany,2,10700000.0,Right,63.620000000000005,18,1598
41.0,62.0,68.0,63.0,69.0,70.0,72,55,70,C. Mulgrew,Charlie Patrick Mulgrew,"CB, CM",68,68,220000.0,2000.0,36,191,80,Premiership,Dundee United,Scotland,2,385000.0,Left,63.620000000000005,24,1598
76.0,38.0,55.0,66.0,65.0,72.0,59,35,67,F. Grillo,Fausto Grillo,"LB, CB, LM",68,68,1100000.0,3000.0,29,181,78,La Liga 2,UD Ibiza,Argentina,2,1700000.0,Left,63.620000000000005,24,1598
72.0,69.0,45.0,64.0,39.0,68.0,32,72,62,M. Forss,Marcus Forss,ST,68,74,1900000.0,11000.0,23,182,76,Championship,Middlesbrough,Finland,2,4000000.0,Right,63.620000000000005,24,1598
85.0,45.0,55.0,63.0,58.0,73.0,60,37,56,A. Powell,Alvas Elvis Powell,"RB, RWB",65,65,700000.0,2000.0,27,182,75,Major League Soccer,Cincinnati,Jamaica,3,1000000.0,Right,63.620000000000005,27,1598
83.0,59.0,55.0,66.0,44.0,57.0,56,62,51,M. Hamzi,Mansour Hamzi,"LW, RW",65,65,700000.0,6000.0,30,173,70,Pro League,Dhamk,Saudi Arabia,3,1200000.0,Right,63.620000000000005,27,1598
67.0,30.0,53.0,58.0,74.0,77.0,46,20,76,D. Boyata,Anga Dedryck Boyata,CB,74,74,2900000.0,20000.0,31,188,84,Jupiler Pro League,Club Brugge,Belgium,2,4100000.0,Right,63.62,18,1599
79.0,42.0,51.0,67.0,68.0,61.0,55,40,56,P. Mako,Paseka Matsobane Mako,"LB, LM, LW",68,68,1100000.0,500.0,28,163,59,Premier League,Orlando Pirates,South Africa,2,2400000.0,Left,63.62,24,1599
69.0,51.0,57.0,62.0,66.0,63.0,66,50,59,Costinha,João Pedro Loureiro da Costa,RB,68,77,2600000.0,3000.0,22,181,76,Liga Portugal,Rio Ave,Portugal,2,6000000.0,Right,63.62,24,1599
68.0,54.0,63.0,67.0,47.0,56.0,44,57,42,S. Mbule,Sipho Mbule,"CAM, CM",68,73,1800000.0,500.0,24,181,82,Premier League,Mamelodi Sundowns,South Africa,2,4100000.0,Left,63.62,24,1599
75.0,61.0,61.0,75.0,28.0,55.0,59,55,55,R. Murić,Robert Murić,RM,65,66,850000.0,5000.0,26,180,72,Super Lig,Konyaspor,Croatia,3,1800000.0,Left,63.62,27,1599
74.0,59.0,62.0,66.0,48.0,57.0,56,64,32,César Gelabert,César Gelabert Piña,"CM, LM, RM",65,76,1600000.0,2000.0,21,182,73,La Liga 2,Mirandés,Spain,3,2800000.0,Right,63.62,27,1599
66.0,34.0,62.0,59.0,71.0,74.0,71,25,71,Diego González,Diego González Polanco,CB,71,74,2100000.0,12000.0,27,185,83,La Liga,Elche,Spain,2,4800000.0,Left,63.61999999999999,21,1600
74.0,51.0,64.0,70.0,58.0,51.0,58,47,37,J. Deom,Jérôme Déom,"CM, CAM",65,70,1100000.0,3000.0,23,175,65,Jupiler Pro League,AS Eupen,Belgium,2,1700000.0,Right,63.61999999999999,27,1600
67.0,56.0,59.0,62.0,61.0,78.0,58,54,60,R. Preißinger,Rico Preißinger,"CDM, CM, CAM",65,68,850000.0,2000.0,25,185,78,3. Liga,Ingolstadt,Germany,2,1300000.0,Left,63.61999999999999,27,1600
84.0,58.0,59.0,65.0,31.0,64.0,61,58,51,I. Young,Isaiah Ahmad Young,"LM, RM, ST",65,70,1100000.0,2000.0,24,181,68,3. Liga,Rot-Weiss Essen,United States,2,1700000.0,Right,63.61999999999999,27,1600
53.0,60.0,64.0,69.0,63.0,65.0,62,58,49,M. Chrapek,Michał Łukasz Chrapek,"CM, CAM, CDM",66,66,825000.0,3000.0,30,177,74,Ekstraklasa,Piast Gliwice,Poland,3,1100000.0,Right,63.60000000000001,26,1601
82.0,64.0,55.0,72.0,26.0,48.0,43,66,65,T. Conechny,Tomás José Conechny,"ST, LM",66,73,1700000.0,3000.0,24,170,65,Liga Profesional,Godoy Cruz,Argentina,3,2900000.0,Left,63.60000000000001,26,1601
75.0,63.0,59.0,69.0,24.0,64.0,60,67,61,T. Sabitzer,Thomas Sabitzer,"ST, RM, LM",66,73,1800000.0,7000.0,21,182,77,Bundesliga,Wattens,Austria,3,3200000.0,Right,63.60000000000001,26,1601
64.0,49.0,63.0,68.0,62.0,70.0,47,42,56,B. Traoré,Boubacar Traoré,"CM, CDM",66,79,2100000.0,2000.0,20,183,67,Premier League,Wolverhampton Wanderers,Mali,2,3200000.0,Right,63.60000000000001,26,1601
76.0,43.0,63.0,62.0,62.0,70.0,63,28,63,F. Franco,Hugo Fabián Franco Schlender,RB,66,73,1600000.0,500.0,23,176,76,Primera División,Cerro Porteño,Paraguay,2,3800000.0,Right,63.60000000000001,26,1601
78.0,50.0,58.0,58.0,60.0,72.0,61,47,63,M. Martins,Marvin Martins,"RB, LB, LWB",66,67,900000.0,6000.0,27,185,81,Bundesliga,Austria Wien,Luxembourg,3,1400000.0,Right,63.60000000000001,26,1601
44.0,42.0,58.0,58.0,76.0,80.0,59,38,72,B. Martins Indi,Bruno Maximiliano Martins Indi,CB,75,75,4600000.0,10000.0,30,185,76,Eredivisie,AZ,Netherlands,2,6900000.0,Left,63.6,17,1602
72.0,38.0,49.0,59.0,71.0,73.0,32,33,76,J. Onguéné,Jérôme Junior Onguéné,CB,72,77,3200000.0,15000.0,24,186,78,Bundesliga,Salzburg,Cameroon,2,3200000.0,Right,63.6,20,1602
61.0,44.0,52.0,58.0,73.0,77.0,48,39,68,R. Abascal,Rodrigo Abascal Barros,CB,72,73,2200000.0,11000.0,28,186,80,Liga Portugal,Boavista,Uruguay,2,4800000.0,Left,63.6,20,1602
88.0,55.0,60.0,69.0,21.0,55.0,60,54,54,C. Zady Sery,Caleb Zady Sery,"LM, RM, CAM",66,75,1900000.0,2000.0,22,177,72,Ligue 2,Caen,Côte d'Ivoire,4,3700000.0,Right,63.6,26,1602
65.0,55.0,62.0,63.0,64.0,66.0,56,54,60,T. Taylor,Terence Charles Taylor,"CDM, CM",66,74,1800000.0,2000.0,21,185,80,League One,Burton Albion,Wales,2,3500000.0,Right,63.6,26,1602
70.0,48.0,66.0,66.0,58.0,62.0,72,40,40,A. Di Pardo,Alessandro Di Pardo,"RB, RM",66,73,1600000.0,18000.0,22,182,75,Serie B,Cagliari,Italy,3,3200000.0,Right,63.6,26,1602
66.0,58.0,64.0,59.0,66.0,60.0,62,58,55,Lucas Barros,Lucas Barros da Cunha,LB,66,73,1600000.0,3000.0,22,180,66,Liga Portugal,Gil Vicente,Brazil,2,3700000.0,Left,63.6,26,1602
71.0,26.0,61.0,67.0,68.0,62.0,73,24,58,L. Venuti,Lorenzo Venuti,RB,72,73,2500000.0,30000.0,27,176,66,Serie A,Fiorentina,Italy,2,4400000.0,Right,63.599999999999994,20,1603
64.0,66.0,54.0,70.0,31.0,61.0,58,66,72,Sevinho Santos,Severino Pedro Santos Hermes,"ST, CF",69,69,1700000.0,7000.0,22,180,75,Serie A,Fortaleza,Brazil,3,3200000.0,Right,63.599999999999994,23,1603
71.0,65.0,51.0,62.0,41.0,81.0,47,68,67,J. Ironside,Joe Samuel Ironside,ST,66,66,875000.0,3000.0,28,183,75,League One,Cambridge United,England,2,1500000.0,Right,63.599999999999994,26,1603
66.0,57.0,55.0,61.0,65.0,77.0,54,56,63,V. Vevatne,Viljar Helland Vevatne,"CB, LB",66,68,900000.0,2000.0,27,183,73,Eliteserien,Viking,Norway,2,1200000.0,Right,63.599999999999994,26,1603
79.0,59.0,57.0,70.0,26.0,64.0,59,64,59,B. Folami,Ben Folami,LM,66,73,1700000.0,3000.0,23,180,80,A-League,Melbourne Victory,Australia,3,2500000.0,Right,63.599999999999994,26,1603
69.0,63.0,61.0,68.0,34.0,64.0,60,66,72,D. Miculescu,David Raul Miculescu,"RW, LW, CAM",66,76,1900000.0,4000.0,21,189,83,Liga 1,FCSB,Romania,3,2900000.0,Left,63.599999999999994,26,1603
74.0,67.0,52.0,65.0,27.0,77.0,48,66,62,N. Holm,Noah Emmanuel Jean Holm,ST,66,76,1900000.0,2000.0,21,186,87,Ligue 1,Reims,Norway,3,3200000.0,Right,63.599999999999994,26,1603
77.0,66.0,59.0,68.0,24.0,56.0,62,66,45,M. Jurásek,Matěj Jurásek,"LM, RM",66,79,2000000.0,500.0,18,181,73,Fortuna Liga,Slavia Praha,Czech Republic,2,5700000.0,Left,63.599999999999994,26,1603
60.0,54.0,62.0,65.0,61.0,77.0,57,51,59,M. Gargiulo,Mario Gargiulo,"CM, CAM",66,68,1100000.0,1000.0,26,187,81,Serie B,Modena,Italy,2,1800000.0,Left,63.59999999999999,26,1604
49.0,66.0,69.0,66.0,45.0,68.0,64,64,54,Crivellaro,Rafael Schuler Crivellaro,CAM,67,67,625000.0,800.0,33,184,81,Super League,Jamshedpur,Brazil,3,844000.0,Left,63.580000000000005,25,1605
71.0,66.0,52.0,65.0,32.0,73.0,34,68,60,R. Contreras,Rodrigo Nicolás Contreras,ST,67,68,1200000.0,6000.0,26,182,79,Liga Profesional,Platense,Argentina,3,1800000.0,Left,63.580000000000005,25,1605
51.0,61.0,67.0,64.0,57.0,70.0,61,59,46,M. Hebo Rasmussen,Mathias Hebo Rasmussen,CM,67,68,1200000.0,4000.0,26,190,75,Ekstraklasa,Cracovia Kraków,Denmark,3,1700000.0,Right,63.580000000000005,25,1605
74.0,66.0,52.0,66.0,27.0,70.0,46,68,60,V. Adeboyejo,Victor Adeboyejo,"ST, RW",67,72,1600000.0,3000.0,24,178,63,League One,Burton Albion,Nigeria,3,2900000.0,Right,63.580000000000005,25,1605
53.0,68.0,54.0,66.0,32.0,79.0,39,71,73,P. Mortensen,Patrick Mortensen,ST,70,70,1300000.0,10000.0,32,190,78,Superliga,AGF,Denmark,2,1600000.0,Right,63.58,22,1606
77.0,64.0,57.0,71.0,25.0,50.0,58,66,54,Lee Seung Woo,이승우 李昇佑,"LW, RW, CAM",67,69,1300000.0,3000.0,24,173,65,K League 1,Suwon,Korea Republic,4,1700000.0,Right,63.58,25,1606
72.0,63.0,63.0,71.0,21.0,54.0,65,65,53,E. Brignola,Enrico Brignola,"CAM, RM",67,75,2300000.0,2000.0,22,168,71,Serie B,Cosenza,Italy,3,3200000.0,Left,63.58,25,1606
72.0,47.0,57.0,67.0,61.0,66.0,68,46,45,Diogo Calila,Diogo dos Santos Cabral,"RB, LB",67,74,1900000.0,2000.0,23,180,73,Liga Portugal,Santa Clara,Portugal,3,4400000.0,Right,63.58,25,1606
79.0,53.0,60.0,70.0,31.0,58.0,65,59,35,C. Kinsombi,Christian Kinsombi,"LM, RM",67,73,1600000.0,3000.0,22,177,70,2. Bundesliga,Sandhausen,Germany,3,2900000.0,Right,63.58,25,1606
69.0,58.0,67.0,72.0,37.0,44.0,63,61,46,N. Ünüvar,Naci Ünüvar,"LW, CAM",67,85,2600000.0,4000.0,19,168,63,Super Lig,Trabzonspor,Netherlands,4,3200000.0,Right,63.58,25,1606
78.0,45.0,59.0,60.0,61.0,68.0,63,50,64,J. Bartkowski,Jakub Bartkowski,RB,67,67,875000.0,4000.0,30,181,77,Ekstraklasa,Lechia Gdańsk,Poland,2,1200000.0,Right,63.579999999999984,25,1607
73.0,44.0,52.0,53.0,73.0,69.0,45,42,72,D. Adorni,Davide Adorni,CB,71,71,1600000.0,4000.0,29,185,78,Serie B,Brescia,Italy,2,2500000.0,Right,63.56000000000001,21,1608
63.0,72.0,57.0,66.0,28.0,62.0,48,75,66,J. Bolívar,Jovanny David Bolívar Alvarado,ST,68,77,2700000.0,3000.0,20,175,68,La Liga 2,Albacete,Venezuela,2,4700000.0,Right,63.56000000000001,24,1608
82.0,57.0,55.0,66.0,43.0,63.0,60,56,58,C. Lobella,Christian Lobella,"RW, LW",65,65,325000.0,500.0,34,177,72,Primera División,Guaireña,Paraguay,3,699000.0,Left,63.56000000000001,27,1608
75.0,43.0,58.0,64.0,64.0,62.0,65,44,57,A. Benítez,Alan Max Benítez Domínguez,"RB, RM",68,68,1100000.0,4000.0,28,176,74,Major League Soccer,Minnesota United,Paraguay,2,1700000.0,Right,63.56,24,1609
67.0,63.0,63.0,67.0,47.0,59.0,66,62,46,J. Murphy,Jamie Murphy,"LW, LM, CAM",65,65,575000.0,2000.0,32,178,72,Premiership,St. Johnstone,Scotland,3,1000000.0,Right,63.56,27,1609
78.0,63.0,55.0,62.0,37.0,73.0,59,63,62,J. Ayunga,Jonah Ananias Paul Ayunga,ST,65,68,950000.0,2000.0,25,185,78,Premiership,St. Mirren,Kenya,2,1700000.0,Right,63.56,27,1609
91.0,61.0,54.0,72.0,28.0,42.0,59,64,44,A. Appiah,Arvin Appiah,"LM, RM",65,77,1800000.0,5000.0,21,175,63,La Liga 2,Málaga,England,3,3200000.0,Left,63.56,27,1609
82.0,25.0,50.0,51.0,74.0,76.0,31,20,72,A. Bella Kotchap,Armel Bella Kotchap,CB,74,83,8500000.0,28000.0,20,190,87,Premier League,Southampton,Germany,2,17900000.0,Right,63.559999999999995,18,1610
55.0,46.0,58.0,58.0,71.0,81.0,43,33,66,A. Esiti,Anderson Esiti,CDM,71,71,1600000.0,700.0,28,189,84,NB I.,Ferencváros,Nigeria,2,3500000.0,Right,63.559999999999995,21,1610
74.0,51.0,61.0,66.0,56.0,66.0,66,49,43,Fábio Nunes,Fábio Alexandre da Silva Nunes,"LWB, LM",65,65,625000.0,2000.0,29,185,78,Ekstraklasa,Widzew Lodz,Portugal,3,844000.0,Left,63.559999999999995,27,1610
64.0,65.0,67.0,67.0,38.0,62.0,68,63,56,F. Gallego,Federico Gallego Revetria,"CAM, LM",65,65,575000.0,1000.0,32,177,70,Super League,ATK Mohun Bagan,Uruguay,3,776000.0,Right,63.559999999999995,27,1610
73.0,65.0,63.0,64.0,41.0,55.0,65,67,46,C. Lattanzio,Carlo María Lattanzio,"LM, CM, LW",65,68,975000.0,3000.0,24,174,73,Liga Profesional,Estudiantes,Argentina,3,1500000.0,Left,63.559999999999995,27,1610
73.0,47.0,62.0,68.0,58.0,68.0,53,42,40,M. McGuane,Marcus Samuel Michael McGuane,"CDM, CM",65,71,1000000.0,3000.0,23,178,73,League One,Oxford United,England,3,2000000.0,Right,63.559999999999995,27,1610
71.0,62.0,65.0,67.0,38.0,58.0,59,61,39,M. Bogusz,Mateusz Piotr Bogusz,"LM, CAM, RM",65,78,1700000.0,7000.0,20,175,69,La Liga 2,UD Ibiza,Poland,3,3200000.0,Right,63.55999999999999,27,1611
65.0,69.0,61.0,66.0,38.0,59.0,55,67,54,J. Riocel,Jason Riocel,ST,66,66,900000.0,500.0,18,170,66,Liga Pro,9 de Octubre,Ecuador,3,1900000.0,Left,63.540000000000006,26,1612
59.0,61.0,63.0,66.0,56.0,65.0,43,60,43,G. Byers,George William Byers,CM,66,68,1100000.0,5000.0,26,180,73,League One,Sheffield Wednesday,Scotland,3,2000000.0,Right,63.540000000000006,26,1612
72.0,59.0,64.0,69.0,45.0,46.0,59,58,49,M. Dominguez,Maxime Dominguez,"CAM, CM",66,68,1100000.0,2000.0,26,173,63,Ekstraklasa,Miedź Legnica,Switzerland,4,1600000.0,Left,63.540000000000006,26,1612
83.0,64.0,59.0,68.0,32.0,39.0,67,67,49,G. Kyeremeh,Godson Kyeremeh,LM,66,78,2100000.0,2000.0,22,175,60,Ligue 2,Caen,France,2,4100000.0,Right,63.540000000000006,26,1612
72.0,65.0,62.0,67.0,36.0,51.0,55,64,35,J. Grimaldo,Joao Alberto Grimaldo Ubidia,"CAM, RW",66,75,1800000.0,500.0,19,175,73,Primera Division,Sporting Cristal,Peru,4,4200000.0,Right,63.540000000000006,26,1612
69.0,30.0,57.0,61.0,73.0,72.0,66,21,73,F. Barba,Federico Barba,"CB, LB",72,73,2200000.0,4000.0,28,185,80,Serie B,Pisa,Italy,2,3700000.0,Left,63.54,20,1613
54.0,51.0,55.0,57.0,74.0,71.0,49,50,75,João Basso,João Othávio Basso,"CB, CDM",72,77,3100000.0,6000.0,25,187,74,Liga Portugal,Arouca,Brazil,2,6600000.0,Right,63.54,20,1613
59.0,34.0,56.0,66.0,71.0,78.0,38,28,75,A. Franco,Alan Javier Franco,CB,72,77,3100000.0,6000.0,25,183,77,Major League Soccer,Atlanta United,Argentina,2,4900000.0,Right,63.54,20,1613
75.0,37.0,59.0,63.0,65.0,66.0,69,35,57,L. Zander,Luca-Milan Zander,RB,69,70,1500000.0,8000.0,26,186,73,2. Bundesliga,St. Pauli,Germany,2,2500000.0,Right,63.54,23,1613
85.0,31.0,56.0,63.0,63.0,66.0,59,27,45,S. Strand,Simon August Love Strand,LB,69,69,1200000.0,3000.0,29,175,70,Allsvenskan,Elfsborg,Sweden,2,1500000.0,Right,63.54,23,1613
81.0,33.0,51.0,66.0,63.0,74.0,63,34,51,V. Gendrey,Valentin Gendrey,RB,69,78,3000000.0,7000.0,22,179,75,Serie A,Lecce,France,2,6000000.0,Right,63.54,23,1613
74.0,58.0,61.0,68.0,38.0,59.0,59,54,51,G. Gutierrez,Giakumis Gutierrez,"LM, RM",66,66,825000.0,500.0,30,178,75,Liga De Futbol Prof,Always Ready,Bolivia,4,1800000.0,Left,63.54,26,1613
72.0,58.0,60.0,70.0,37.0,62.0,67,57,46,L. Guzmán,Brian Lautaro Guzmán,"RW, RM, LW",66,75,1900000.0,5000.0,22,171,67,Liga Profesional,Arsenal de Sarandi,Argentina,3,3200000.0,Left,63.54,26,1613
70.0,64.0,62.0,71.0,28.0,57.0,63,67,57,N. Alioui,Nabil Alioui,"LM, LW, ST",66,73,1700000.0,2000.0,23,175,64,Ligue 2,Le Havre,France,4,3300000.0,Right,63.54,26,1613
77.0,53.0,60.0,71.0,54.0,43.0,64,54,36,K. Paredes,Kevin Paredes,"LM, LB",66,81,2000000.0,7000.0,19,168,55,Bundesliga,VfL Wolfsburg,United States,3,4700000.0,Left,63.54,26,1613
67.0,62.0,64.0,68.0,39.0,58.0,62,60,49,C. Volpato,Cristian Volpato,CAM,66,84,2200000.0,5000.0,18,187,75,Serie A,Roma,Italy,3,5100000.0,Left,63.54,26,1613
70.0,34.0,62.0,70.0,66.0,61.0,75,21,65,A. Barreca,Antonio Barreca,"LB, LM",69,70,1500000.0,2000.0,27,180,70,Serie B,Cagliari,Italy,3,2500000.0,Left,63.53999999999999,23,1614
64.0,43.0,62.0,58.0,68.0,77.0,45,42,61,J. Nikolaou,Jannis Nikolaou,"CDM, CB, CM",69,69,1200000.0,7000.0,28,187,84,2. Bundesliga,Eintracht Braunschweig,Germany,2,1900000.0,Left,63.53999999999999,23,1614
67.0,53.0,65.0,67.0,53.0,62.0,53,57,38,L. Boggio,Luciano Boggio,"CM, RM",66,73,1700000.0,5000.0,23,175,69,Liga Profesional,Lanús,Uruguay,3,2900000.0,Right,63.53999999999999,26,1614
70.0,47.0,60.0,62.0,64.0,70.0,65,36,64,T. De Smet,Thibault De Smet,"LB, LM, LWB",67,71,1400000.0,6000.0,24,182,65,Ligue 1,Reims,Belgium,2,2900000.0,Left,63.52000000000001,25,1615
66.0,36.0,55.0,54.0,72.0,78.0,61,32,83,Emu Teixeira,Emanuel Breno Teixeira Rocha,CB,73,73,550000.0,9000.0,38,180,81,Serie A,América Mineiro,Brazil,2,1000000.0,Right,63.52,19,1616
75.0,30.0,50.0,58.0,74.0,72.0,40,26,69,Maracás,Jóbson de Brito Gonzaga,CB,73,74,2900000.0,9000.0,28,184,71,Liga Portugal,Paços de Ferreira,Brazil,2,6300000.0,Right,63.52,19,1616
